artist_id,artist_albums,artist_fans
345052,20,341344
82906,0,650
345055,39,466738
82912,5,419
82914,12,11334
82940,22,100335
869379,12,24
345092,1,232
82952,0,15
82953,0,1079
82954,0,25
82955,6,858
82956,7,618
82957,18,5861
82958,0,126
1393679,13,127
82962,0,527
6374426,7,4
82971,15,709
82974,9,653
82979,6,4039
5063719,0,22
82985,6,257
5063725,0,35
869422,6,1116
82990,0,495
345138,0,12
82996,0,2372
345142,6,2078
82998,7,1277
1393718,0,10
1393721,0,9
869434,14,843
345147,21,6690
83003,4,837
345149,17,1590
83006,19,96
83007,0,4
9520194,4,71
83014,0,1
10749750,2,831
83017,1,38
1393739,6,36
83022,8,1085
83024,0,6
83026,51,1368
83028,5,538
5850196,0,1
607323,1,397
83041,22,1140
345188,2,5369
83044,92,20984
11093100,1,3
83056,19,502
607345,1,50
9520242,1,27674
345206,2,17
83070,83,2418
5588098,0,18
4801674,4,277
83100,6,127
9782428,1,7
4801696,37,5539
869538,11,39352
83110,6,185481
4801706,3,1408
345259,4,218
83117,0,42
10568877,1,12
83121,7,2089
83130,0,2340
83132,9,478
1393853,7,4475
83134,11,2874
345276,8,2
83136,16,4512
83139,11,1488
83140,25,2009
869573,12,6806
83141,0,79
345285,14,124
4015304,4,1542
83144,0,27
83151,46,946
83152,5,870
83154,145,3718
345298,0,50
83155,27,1061
83157,18,903
345302,15,655
83159,33,3144
4801752,0,25
1656026,11,7698
1656030,4,3513
4015329,1,32
1131747,0,4
1656042,98,41
7423212,8,3394
6112494,7,7402
1656064,5,11699
83213,111,2052
345360,9,1994
5063957,5,185
1393944,0,5
4801818,6,2186
7423262,10,1077
4015395,8,821
4015397,1,131
83238,173,1497
345386,14,61
5326126,12,13263
5588274,6,787
1131853,0,0
5064016,1,109
4539732,5,38531
1656151,9,830
8996186,7,131
10569051,0,55
5064028,4,1069
83294,50,244
83299,21,2186
83306,112,91
83318,17,738
869752,5,9016
83320,5,3074
5064059,5,32
83324,4,417
83325,6,518279
83328,1,582
83335,1,180
869770,8,86
83344,6,3073
83345,6,833
7947666,20,29
83346,24,462
1394075,10,20268
83358,8,6435
1394082,32,2523
83363,22,6379
1131943,1,89
1656233,2,1626
83370,2,1635
4539819,6,1762
83385,2,145
83386,2,728
4801984,1,11
7161288,0,26
1394122,9,54
83403,5,2028
4539853,7,433808
5064147,1,40
83411,0,3532
345556,18,469
345560,14,3
83422,19,1039
83424,9,2742
83426,1,3118
83427,4,2114
5326308,5,100
83430,13,107
1394150,10,1521
83434,10,6448
345579,3,181
83447,7,202
5588476,1,62
1394174,9,92521
4015614,10,0
5326334,1,3
5326336,1,10
1394179,2,152
345609,0,3
4802066,2,238
1394204,2,85
9520674,0,26
1656359,1,272
345642,51,1344
345643,10,117
6374958,3,126
1656367,3,862
83507,6,533
83510,27,672
83515,37,711
83516,1,205
83518,7,765
6374974,3,1845
1656386,1,17
4015697,9,382
83538,20,197
345686,3,6398
5850714,0,37
1132126,8,3
4540020,4,12
6112884,32,94
83576,1,7
4540027,1,0
4015743,1,17
870018,0,17
8996490,1,1228
7423630,2,81
4802193,2,1643
1656473,0,11
870042,2,2
345773,6,1742
5850798,5,8509
1656495,13,7
83642,17,4876
1656507,10,139
83654,5,65
5326537,1,0
7423694,3,4
5064400,12,93
1394398,16,2708
1656542,1,3819
1394405,4,1938
1394411,3,27
870126,6,273
83698,31,4707
345851,37,276
345852,1,8
5588733,18,3771
5850875,7,129
8734474,3,49
6375180,2,172
83725,18,1008
83730,3,8676
1918741,2,104
83735,5,483
83737,12,116
5850913,24,549
3491621,2,131
10045224,0,9
4015914,4,1384
83755,4,32
6113068,1,34
345899,1,383
1656626,2,370
83765,55,863
5850935,1,155
83770,16,574
83771,1,26
83773,0,9
345917,1,1
83775,7,293
5588799,18,120
345919,51,432
870209,7,494
83778,0,68
83779,0,19
83780,14,438
83781,0,25
83783,2,53
345928,2,10263
83782,0,18
83786,11,1743
1132363,1,165
83788,0,25
83789,0,60
83790,0,228
83791,0,104
83792,0,143
83785,0,15
345938,51,2519
83787,0,6
345933,29,1745
870231,0,364
4015962,2,1247
83805,2,435
1394527,2,369
345951,3,161
6113122,8,720
83811,0,75
83812,0,66
83813,0,24
83818,0,120
83823,4,736
83824,0,95
83826,0,18
345971,17,1811
5850996,5,6
7948146,2,73
83830,0,2280
83828,0,6
83832,1,22
83833,0,4
83834,3,40
5064575,1,482
83846,0,37
83847,0,24
83848,2,273
83853,0,14
346001,1,1140
10045360,1,0
5326774,0,53190
83899,2,5113
83901,1,368
346048,23,968
870341,6,63
83917,28,140
346062,14,24
1394638,0,14
1656785,0,11
6375392,20,335
4540384,2,127
83945,47,1233
83948,35,1349
83949,7,230
83952,10,307
83953,1,44
83954,1,24
83955,2,25
870388,4,10771
83957,0,29
83958,0,131
5064691,23,113071
83961,44,513
83962,1,73
1132537,7,0
83963,0,25
83970,0,90
83975,0,738
1132552,8,7777
83976,0,89
346119,13,306
870411,7,359
83982,0,340
83983,2,89
83985,0,48
83987,30,318
346132,4,1148
5851157,14,1
83989,0,2
4278295,10,379078
7948312,1,376
83994,7,174
346141,67,6363
84000,0,64
84004,14,79
7948324,1,10
9783334,60,233
84006,0,1
1656870,2,1254
4540459,7,9
84015,0,42
84019,7,75
84021,0,15
84022,4,139
1132599,1,742
870459,10,280
10569791,3,1142
346176,3,273
4540481,2,22
4540482,9,6116
84035,0,176
84036,20,400
346181,2,1027
5589061,0,142
84041,0,269
84043,0,32
84044,0,4
84046,0,123
4540494,0,165
1394768,9,422
4540495,0,86
4540496,0,1309
84050,0,111
4540497,0,100
4540498,0,69
84053,0,7
84054,34,3308
346197,9,4
84063,55,1899
5326959,6,6686
346224,4,1379
84081,3,358
4016247,4,2971
84087,0,16
4016249,0,5
84098,0,82
10832002,1,11
84102,0,16
84106,0,9
84107,0,6
84108,6,1755
870538,0,299
1394830,0,53
84111,20,28458
84109,0,60
84115,0,14
6899863,1,141
84120,1,71
346265,5,3245
870552,5,45
4016286,4,62423
84128,0,98
84129,0,8
84131,0,14
84132,1,8
6899875,1,424
84134,0,235
870569,2,12968
84142,0,147
84143,2,93
84144,0,3
84145,0,6
84146,0,2
4016304,2,580
84148,34,2472
84149,34,7273
5851318,12,482
84151,2,11
8997042,0,4965
84153,8,500
4016318,2,178
84161,0,262
346307,18,1172
84165,2,157
870610,24,6241
7162068,1,0
346329,21,16315
84185,0,105
84188,7,21
7948522,4,248
1394924,1,842
4278509,0,1223
84205,2,131
1394931,1,25
7162100,81,257
5327093,1,17
4016387,4,3807
346371,1,451
84230,16,8949
84231,3,901
346375,2,754
5589271,3,2586
346394,2,650
1919271,4,2782
346409,6,1507
84272,3,278
84276,0,83
10307894,0,88
346424,19,4610
1657160,0,1
84301,8,3036
84302,0,36
84303,14,5112
84304,3,325
84305,0,31
4540755,0,13
84308,0,12
84309,1,61
84307,0,59
84311,7,498
4016472,4,619
84312,2,1463
84314,8,5197
346461,12,3
4540766,0,168
84319,5,327
84323,2,27
84324,72,72668
84326,9,325
84330,6,763
84332,14,655
84334,5,3925
84336,3,157
84341,8,723
84342,8,704
346490,33,5873
84348,1,238
84349,4,440
4540803,0,188
4540807,0,619
84365,0,87
84366,0,20
2967951,1,48
1657233,0,128
4802965,5,1768
4540822,0,56
4540824,0,10
346520,4,173
9521562,0,6
84383,20,1530
870816,0,28
2967971,1,121
4540836,0,42
84391,13,577
346540,3,347
1395123,10,37
84411,18,229
4540862,0,127
84415,11,1052
4540864,0,8
7948734,5,46
5327307,7,18
346572,4,131
2181581,0,217
346574,28,27
4016599,11,23131
870879,29,641
346600,176,3570
7686634,4,61
870894,11,486
4278792,6,205
84490,74,198
84491,47,599
84492,19,28
84495,144,122
84498,86,697
84505,54,54
84510,7,138
4540961,0,1
84515,70,688
4540965,0,38
2968101,13,7357
84518,28,40
346662,51,151037
346661,4,8535
870951,9,79
4540970,0,28
84527,29,73
84529,21,28
84530,68,505
84531,15,61
1395256,6,357018
6375998,2,402
5851714,3,1062
84546,67,106
1133130,2,2046
84554,2,7
84556,8,134
5327438,24,4
4541008,0,168
4541009,4,1895
84561,20,20
10832466,2,14
84566,21,106
4541015,3,1797
4541016,0,203
4803160,5,652
84569,17,271
10308190,1,20
84576,6,21393
7948896,1,105
4803174,4,36
10570359,6,45
346751,2,1277
84612,2,11
6113928,8,12326
5327498,11,193
4278923,24,11357
4016790,3,119
1657495,6,1144
871068,0,3
1395360,4,625
346796,4,503
1657517,23,14500
84654,9,1226
8997554,3,1
1657528,10,1502
84664,0,0
1657536,6,92
346824,2,9
4541130,2,3034
1395406,0,159
346834,38,167
5327588,1,709
4803304,5,14
346860,2,43
5851886,6,1
346862,3,17
84721,0,14
84722,0,20
84723,0,106
84725,0,20
84726,0,18
84731,3,54
346878,4,12
4016896,3,2091
84739,3,1240
7686916,1,5
6376200,1,7
1657609,25,712
5851918,3,182
1657616,4,370
84760,23,1055
1133338,8,59
1133341,8,482
84766,4,146
84779,0,99
84780,1,30
7686960,5,30
84785,0,159
7162674,2,19
84789,29,670
346944,3,1111
346945,8,2702
7162688,5,117
871242,0,118
5589866,2,15586
84844,0,337
6900589,0,500
10832750,1,31
2706291,3,12839
84856,0,1
84858,47,648
4017020,2,58255
4017022,0,9831
84863,2,29
84862,4,356
84865,6,297
11357054,1,0
4803457,1,35
84867,0,158
84872,6,253
84873,162,181849
84878,20,242
84879,145,705
1133456,0,30
84881,38,654
84882,3,701
84883,2,491
84880,0,236
4803477,4,409
84888,3,366
84890,4,1207
84891,1,172
1657756,1,13
9784226,1,35
1657764,3,1832
4803496,3,5
84908,12,353
4803501,6,1490
347054,5,2015
347056,13,564
347060,21,28759
1395637,23,2001
4279225,37,27
84923,12,654
84924,3,117
84925,0,272
84926,5,1237
347069,22,11
84928,1,118
1395648,9,360
347074,12,491
1395650,4,154
84933,6,2224
4803525,10,2091
84945,5,3158
1133522,11,67
5589971,0,0
84949,6,1584
1657820,24,969
84956,7,2437
347102,6,4850
84965,2,91
347111,3,9
5589991,2,1373
84969,18,4316
5065705,9,63
84971,1,333
84976,8,1279
84977,1,26
84979,33,17980
347124,17,2532
5590005,13,23093
5327865,3,59
347132,11,110
84993,11,6889
84997,31,30101
84998,35,7986
84999,6,168
85000,36,6983
85002,0,178
85003,12,9577
6114316,1,48
85005,2,481
85007,0,24
4541457,0,25
85011,2,30
85012,28,135
85013,1,310
4803606,20,151340
5327891,1,0
8211480,1,44
347163,1,71
347166,18,74
85024,22,2804
1395747,0,22
347180,10,302442
347181,1,401
4541493,4,553
85051,4,614
85053,3,276
85055,4,79
1657919,3,563
1657920,2,12
347202,29,89729
85057,6,1201
1395778,0,927
85058,4,237
5327935,14,63784
85061,29,3507
85062,7,539
85064,25,3036
85065,9,1806
85060,0,20
1395789,0,25
85070,21,699
85071,7,486
85072,6,517
85074,7,4122
85076,5,535
85077,27,1893
85078,9,5174
4541527,4,88
8735832,5,11
85081,10,865
85082,9,5311
2706521,1,10909
85079,5,163
85084,2,208
85086,16,5224
85080,1,227
347232,5,46
85089,13,1482
85088,2,11
85085,3,757
85091,4,890
6114406,8,44378
5852263,2,794
85106,0,3
347253,15,93130
347257,12,6543
4541567,0,190
347264,3,3405
5590146,1,40
5852293,1,4922
85128,1,150
85131,9,2157
2706571,5,10718
85133,1,176
347278,13,1212
85137,0,218
85139,15,598
85140,5,565
85141,3,955
10308756,1,1
85143,5,745
85144,13,1470
85146,15,1377
4017309,1,24
5590174,1,146
85152,0,166
6900897,1,1
5590176,2,58
85153,0,28
85156,13,1019
4541605,0,145
85154,0,12
347301,0,1055
4803756,4,9996
85165,11,1916
1133740,13,3120
347308,2,213
4541619,0,12
347323,12,191
347332,3,1497
9522380,1,560
347342,8,36
9522382,0,18
9522384,0,109
9522386,2,148
85208,73,36
1133788,3,28
5852383,0,29
6638818,5,1323
347365,9,10
7687398,1,157
1920231,18,13036
5328104,8,43
347378,13,631
85239,12,91
347385,5,10
347393,2,33
1920261,12,40
85256,0,163
347404,11,3815
85261,0,424
85260,0,178
85262,3,711
85266,3,261
5328147,6,1705
85267,14,2535
7949602,1,78
1396006,18,243879
85287,1,147
85288,1,162
85289,0,169
9784620,8,2
5328185,6,1736
5590331,9,8701
347452,11,275
347454,13,18549
4803905,5,1788
347462,9,5615
5590346,1,569
6114636,3,37
85343,1,174
5328223,0,190
5328224,0,64
5328225,0,107
5328226,0,242
5328227,0,173
5328228,0,1262
85344,2,39
8736096,0,6
11095400,1,4
10833252,6,27
347501,4,260
1658227,233,10863
5066105,1,5
347520,1,123
1658253,1,6
11095442,4,47
1658261,49,27
347544,12,982
1658266,0,9
5066145,1,2
85413,0,36
1134006,7,29
85436,0,5
11357628,1,2
4017596,1,746
4017599,1,412
4017605,0,1485
85446,18,161
85445,9,55
1396170,15,9913
85457,5,5814
5328340,120,487
11095512,0,1
7949792,4,70617
1658338,1,11
85474,16,56
347621,15,712
5328358,0,45
1396199,6,98719
1658358,6,951
85500,1,92
85502,1,29
85504,9,303
85510,0,134
85511,6,668
85518,9,37
85520,0,18
85521,2,203
85522,0,27
85525,9,1020
347673,5,8257
347676,13,4082
85533,41,19281
85541,117,16239
347687,5,359
4017708,0,108
4804141,0,118
8212020,4,134
4542006,8,1683
85559,0,68
1396282,41,690
85563,1,108
85566,4,4611
5328446,4,69584
347710,0,29
5328449,7,296
4017730,0,750
347713,1,3090
85577,7,223
872009,4,474
872011,4,392
872015,1,29
347746,44,67
5590626,0,85
4017764,4,10
85610,0,16
4542059,1,270
85613,26,288
1658479,16,36
85617,31,360
872063,8,1708
85638,11,299
1396361,6,920
872078,3,5
5852814,2,16
872079,16,162
7949970,1,110
6901395,4,919
85655,11,438
85656,43,26490
5328540,4,1387
5066397,5,15
5328542,8,462
85667,10,1826
85671,59,7028
1396393,0,81
85674,1,287
85676,65,24046
85684,5,3249
7687860,16,3441
85686,1,668
4542135,20,612
85693,11,730
5328574,4,595
872126,25,638
85698,6,1218
5328579,0,114
1396420,0,132
85701,19,93
5328585,0,2
9260746,1,508
1658572,15,1154
85726,3,29
5852896,4,133
7163620,5,1509
10047206,0,55
872167,6,198
4542191,0,2483
4542192,0,173
6639346,4,56
85746,0,2
4542199,0,114
1396476,4,2376
85761,20,1435
8998678,24,34
85791,3,2335
10571551,4,0
85794,4,5
85795,1,158
347942,7,496
4542248,7,1283
4542250,7,695972
9785130,4,17
10047278,1,7
4017972,2,205
4017975,18,204454
5328696,34,121
1396536,2,32
85819,24,406
85821,0,258
85822,0,51
85823,0,25
85824,0,6
872257,23,10483
85834,0,116
5853006,0,67
5853007,0,132
9785170,3,48
5853013,0,1539
5853014,0,774
872281,9,10887
4542300,0,93
4542303,0,7791
85862,0,7
85873,1,75
7688064,1,321
4018051,12,21264
7163780,6,275
85892,6,373
85898,23,51
85901,6,5655
1134477,6,187
7688082,3,14406
1396632,0,50
8736666,1,0
85917,0,365
85918,11,1442
11095968,10,45
5066670,0,2378
348081,1,1341
5328825,7,347
348095,6,18
4018111,19,9
5328836,0,0
85967,0,6
7163864,2,125
5328866,4,555
8212452,1,21
3493871,2,27
610289,13,340
5853173,4,1429
4018174,0,1173
86023,2,1157
86024,3,338
2183181,10,1133
610318,4,385
86039,0,12
1134637,2,18
86066,4,29438
1658933,14,50662
5328949,9,3506
5066807,2,7
11096120,1,55
4018233,11,5043
11358266,1,13
1658943,9,268
348229,3,1
348232,1,5
5853260,0,1
10047568,12,2080
610402,7,42
4018276,0,3396
610406,8,18618
610409,7,186
86123,14,254
4018293,0,667
1659003,5,412
86150,23,7126
86152,42,674
9261216,9,4777
5066927,11,260
86194,39,616
4280502,0,3
86203,0,31
6115526,3,1
1659081,2,10
86226,7,46722
5853397,8,64
86231,3,464
610520,10,9144
5066969,13,94
610539,9,1989
8999154,4,1614
348403,10,2976
1659129,8,76
8999162,2,12
4542739,0,26
8999190,2,5565
5853463,7,115
10309914,0,4
10309916,0,19
1397020,0,1133
10309918,0,6
5853472,3,1
10309920,0,3
10309922,0,285
348457,30,18
7950642,1,26
11358524,1,1
348481,3,284
86338,28,8556
1659211,27,63
10834262,2,10
610647,20,1185
86373,96,541
4542822,6,61837
86376,38,130
8737128,2,244
4542833,1,29
86393,50,223
86396,31,107
86397,37,277
86398,100,7651
7950724,5,2619
86405,10,80
348550,3,351
6115720,3,5200
2183561,0,0
11010940,1,5
7950732,3,932
86415,37,558
86417,11,74
86418,34,211
86420,21,65
86421,36,129
86422,38,45
5067156,2,171
5067176,3,23
1659308,14,5803
1659313,13,40583
4018622,0,13
10572233,1,51
1397198,4,79
1397201,1,4
1397202,0,191
1397209,5,962
348648,2,1360
348656,1,96
348658,2,95
1659385,5,3338
1397245,2,268
1580292,4,224
1659391,4,413
86529,15,195
86530,0,430
86531,5,876
86532,0,82
86533,0,42
5067271,1,622
1397256,7,404
86537,0,94
9523722,2,1237
2445831,12,28
86535,1,101
86540,2,402
86542,47,3292
86538,0,221
86543,0,12
86545,0,58
1659409,1,1684
86547,0,68
86548,29,9323
86546,38,742
86544,13,121
86552,19,434
86553,10,88
86554,0,20
86555,1,62
86556,17,1143
86557,0,9
86560,0,89
86563,27,2256
86564,13,1539
86566,6,115
348711,4,2858
7688746,8,336481
5329458,3,1146
4018754,5,9398
7688770,2,2618
1135172,1,3
8213070,7,135
86614,74,418
5329495,10,18
86616,50,66
4543067,0,4721
86620,4,17
86623,41,309
348771,4,7343
86637,5,250
86639,6,2481
8475250,0,0
8475258,0,169
5329531,1,94
277738,0,1
1397376,7,13
4543109,4,1525
10572421,1,2
86663,2,118
86666,10,2381
86667,4,242
1397388,18,738
86670,47,6098
348816,3,0
86676,1,28
86678,42,1200
86679,25,46
86688,60,12280
348832,5,659
5591721,3,93
4543151,0,0
4543158,1,30
5853893,1,1
4543173,39,7
1659592,1,36
1397454,22,1461
86737,0,379
11358930,20,13
5591763,3,61
4805332,4,320
4805330,0,1236
5591766,4,4523
86744,1,138
86746,8,151
86747,3,44
5853923,1,3402
4543203,1,4
9786094,3,22
86766,0,145
611054,6,176
4018929,1,2
1397506,8,22105
1397518,24,2663
86799,87,973
86798,1,186
86804,9,398
11096854,1,1
1397539,2,5352
10834724,1,281
86823,0,35
86824,2,464
86827,0,36
86828,39,24641
7951148,5,164
86831,2,25
348977,5,37
1397558,4,7179
86841,10,160
1397561,7,2299
86852,0,120
86858,0,29
86861,7,96
86862,0,223
1397585,1,667
1397586,4,656
1659735,3,207
611160,4,524
3232611,1,1358
7426918,3,11
86889,0,0
3232621,1,583
6902639,22,14
6902641,1,1
6902647,12,200
86906,4,33
1659773,15,4524
8999808,6,340
611204,23,238
1659780,61,101
86935,0,144
1659803,155,9383
86946,5,17
86956,23,201
86958,39,42
7689134,4,682
7689138,0,58
86965,5,1049
5591993,1,177
7689146,5,2700
1397694,0,8
611271,25,9741
6902731,2,569
1397709,0,2
7689170,1,577
86995,4,409
86996,0,292
86997,7,399
86998,15,400
1659863,6,209
7689176,0,222
7689180,2,1996
10310656,2,87
1580399,10,564
4543515,5,2012
349213,10,86
1135646,1,0
87075,371,1875
4019236,21,4561
5592102,4,834
5592103,5,1264
349230,13,1112
10048562,2,37
4543541,1,25
1135673,5,26
1397826,2,477
5329987,3,514
9000012,1,180
1659987,1,0
11097176,2,0
1135706,2,491
4019291,4,306
1660000,0,413
5330026,2,3844
87150,60,176
10048626,5,5
7689346,10,13925
87172,0,100
87173,0,31
5592198,2,2
5067910,29,7588
8475784,5,168
87175,0,28
87176,0,38
87177,1,42
87178,39,4330
87179,0,130
87180,0,5
87174,0,6
87182,0,173
87181,0,13
87184,11,1450
1660043,5,4
87186,0,4
5067922,3,1154
5067925,15,60
87191,12,532
87193,1,574
87195,1,59
87196,5,35
87197,67,1046
87200,0,0
87206,2,13948
2970791,2,159
4543660,2,985
9262274,4,200
8475842,1,6123
4543684,11,7805
1660102,2,88
5854407,11,20
611535,5,2397
4543697,91,469
87252,1,35
87254,0,138
87255,19,331
87256,0,48
87257,3,212
10835160,1,17
5854427,8,9559
87261,0,207
4019422,10,3917
87262,1,566
1135841,3,95
1397985,0,3
2970851,1,13
1660131,7,28867
4543718,0,155
5854440,0,401
2970861,1,739
1397999,0,1
349439,2,122
5068032,23,481260
5854473,1,469
87305,0,79
87310,5,51
349458,12,4148
349462,2,41512
349479,17,397
1660205,1,16
87342,3,388
349488,0,3
349491,4,2062
87361,14,1115
873799,7,1347
873805,6,117
1398102,7,5572
87382,7,773
87384,28,9340
87386,25,687
87396,2,22
87400,7,106
349545,3,27
5330283,7,3590
87405,65,329
87408,41,141
4019583,1,1
5330304,1,89
9000320,6,47
349580,3,242
349581,19,1093
4543889,5,677
4019604,6,482
873890,16,363369
1398180,0,154
1398183,0,1
1660328,1,377
873902,3,845
873913,5,1329
873918,11,5440
7165378,13,43
1660357,2,6
1398219,0,26
1660366,2,444
873935,0,1078
873936,6,21
1136083,23,12113
873939,29,3662
873942,0,28
4019670,3,15876
87521,0,2
5330410,1,14
349680,20,2769
349681,9,553
349685,14,37
349703,3,313
87561,6,1338
87562,3,262
87566,6,96
87567,1,13
9786898,36,3168
87570,0,24
11097622,1,172
874008,11,20
2184731,74,77361
5068317,0,230
2971171,1,54
874026,5,438
5592619,8,1
10311224,1,60
7165504,6,313
874057,13,8870
349771,9,258
349773,31,8784
4019794,5,16589
87634,9,4820
5330516,12,51937
87637,34,949
87643,9,101
1398365,0,0
5330525,5,1026
349797,6,4083
1398388,12,12601
1136247,0,11
4019832,5,1537
1136248,0,4
349833,1,316
5854865,1,173
9524886,2,156
1398426,39,505
1398427,14,1668
87711,5,287
87713,4,54
7689894,233,726
7165606,5,9871
1398442,0,415
2447021,0,2
5330622,2,214
5068483,1,17
349903,13,5085
5330639,19,11673
349907,88,10500
1660630,2,547
349911,1,5
349910,1,490
87768,18,2890
87807,28,781
87813,4,858
4019977,0,0
87823,30,73184
87824,4,647
4544279,16,75
1398553,6,8409
87839,33,33
1660704,1,23
4020003,7,5869
5592868,1,0
6903589,4,461
5592878,25,24
5068595,2,779
87863,19,1971
87872,11,605
350035,27,12268
5592916,6,44471
350041,7,34
350043,7,5878
2185051,0,53
87902,6,124
5592927,2,1310
874334,8,3023
874336,7,90
87903,12,1054
87910,4,391
87916,3,86
87919,3,3018
87920,8,251
8214386,4,693
1660787,1,447
87922,39,451
87925,1,32
7952242,16,4
350075,2,272
350076,11,725
87940,70,3732
87942,23,1248
87948,29,52
350096,2,15
1660821,5,1864
9263002,0,14
87965,0,633
87969,0,3356
87973,14,377
87975,6,4018
5330857,3,1157
9000896,19,710
874440,0,76
874442,2,27
4020173,1,589
4020176,4,864
1660883,3,20
2971611,4,1627
2709471,1,227
874472,19,12014
4544495,65,1864
5593078,1,1285
8476668,2,385
1398781,0,8
10311682,1,0
5593095,5,256
5330952,4,54
5330953,3,2
350215,4,31
1398800,8,97
10311698,1,56
10835986,4,64
1398806,4,1029
1136665,72,44
5330971,0,31
5330972,9,129
10311714,2,0
1398821,8,120
9263144,3,723
350252,9,6
1660972,4,32
1398829,58,400
4020272,3,347
1398832,103,1196
4806707,5,951
1660981,2,14493
1398838,2,5
1398840,60,498
5855291,1,3592
1398844,292,46137
88126,14,1664
88132,12,386
1398854,191,8676
88137,3,1376
350281,1,9
88145,11,1421
7952470,1,15
88153,2,25
1661018,2,1074
5855329,3,50
1661028,8,29
1661030,2,32
874604,2,3452
874620,1,47
1136765,2,66
1661065,129,4
5593232,5,1701
874647,3,349
350361,19,717
874651,1,177
7952566,3,331
4020416,2,48
1398982,3,368
874696,10,74
4020425,1,49
874697,18,105
350411,7,30
874704,228,9923
350424,12,58
1399015,71,4359
1399016,4,4482
1399017,0,78
1399018,2,8
6641902,0,3
350452,11,1211
3234041,1,5
350457,13,3021
6641914,2,2
5855485,1,216
88318,59,252
874750,2,10971
5069063,4,44
4806921,10,37279
874762,7,25939
3234061,5,360
88339,233,2370
350493,6,519
88350,114,258
1399069,0,433
5593377,0,7
350504,11,2260
88367,0,3677
88371,10,4066
88374,5,3676
6904119,6,274
1136952,4,34
88391,1,28
88395,6,378
1399115,0,28
88396,3,372
1399119,0,0
88400,268,1651
874837,2,1559
8739162,3,213
1136994,8,89115
9787748,5,50
88422,6,1790
1136999,4,42
88424,10,8907
88427,0,46
88434,0,7
88437,0,312
6904185,5,2472
88451,0,152
874884,16,156251
2709891,5,683
1137027,2,38
874889,4,81
874898,6,122
2972051,1,10098
88469,9,416
88470,19,232
7166360,0,23
874905,12,2483
2972061,1,7658
4020643,2,2809
7166372,0,48
350629,1,1
8477094,1,68
7166380,0,6
350640,8,2390
874929,18,14857
350643,4,440
5069245,5,191
88519,0,26
7166408,0,4
5593546,10,340
350669,4,1554
350670,23,21
7166416,0,1
88541,28,197
350692,4,144
874984,2,59
88560,7,41101
874992,18,2937
350709,9,1929
350712,10,66
7166456,0,12
1137151,2,69
875010,25,2939
88592,31,416
88596,25,4273
4020763,19,58
5855775,3,592
875046,17,4031
8739372,28,273
350766,7,591
5855791,0,21
5331507,2,39
5331509,4,95
1661501,17,1164
4020802,6,231
875077,6,45
4020807,495,572
350793,6,384
7952978,3,25
88666,5,1200
88673,18,925
88678,39,1228
350823,6,7263
2710131,9,2345
88694,2,42
88696,4,279
4545150,8,823
4020872,5,16668
88713,0,11
88714,0,11
88718,21,5900
88720,3,2467
350868,1,2
8739478,3,230852
10312344,3,29
350880,1,5
1399457,5,166
2710181,3,653
4807345,3,943
1399477,0,0
4807352,1,1
1137349,6,2
7953098,0,61
5331658,4,10678
6380234,125,640
2448081,499,310
1399506,3,187156
88792,4,79
88794,35,672
5855964,3,97
4545249,27,405
350948,11,24467
4545253,4,97
875241,13,54349
5855978,5,29
4545258,0,146
4545262,1,200
875250,0,1326
350971,1,11
88828,3,30
5331716,0,7
5331717,9,172
88843,8,114
350988,3,14797
350987,1,74204
88844,9,224
88848,3,45
88854,7,1058
5856029,3,433
88865,4,546
351013,29,2813
1137449,20,0
88874,5,79
4545326,0,5
88878,7,34
875312,5,7
4545329,0,6
88900,7,38
1399624,1,128
351054,4,17
7953238,4,37
1399641,46,1649
875354,1,5
88925,1,121
88927,1,99
88928,67,11370
351074,21,136
88931,1,189
88935,0,186
88936,2,19
351084,0,41
88943,2,146
351088,30,1733
4021105,21,30071
4545398,6,44
7166842,0,0
4545403,17,480
4545404,1,939
1661819,95,336
4545406,19,1268
351105,2,288
88965,3,133
1137543,7,111
4545426,4,18
351125,5,1018
875419,2,67418
4545436,16,1046
351131,29,1862
88994,17,13876
4545443,46,190
4545446,7,386
1137575,4,276
4545448,10,58
88999,3,3318
89003,0,31
89007,6,648
89011,0,3
875445,1,172
89027,1,2290
1137604,8,470
351173,6,324
351178,1,2373
6642636,2,1311
875469,3,864
351182,2,800
875471,4,58
89038,4,1315
89039,2,373
2972621,2,28
89063,11,7756
1137641,2,22
4021225,6,3056
1137645,0,373
89069,26,2065
5069809,5,52
5856260,9,575
89094,0,16615
351244,4,365
89103,3,216
89110,2,2758
89112,6,210
3234851,0,83
1661991,7,4914
4021290,3,1562
1661995,2,587
351281,2,867
89140,135,3858
3234871,1,122
89144,4,85
4807736,2,708
3234881,2,345
2710601,9,9322
613450,5,16391
1137740,6,1782
2710611,0,56
89172,17,39223
89177,3,1134
89179,8,195
89185,0,951
4545635,13,23
89190,2,196
89192,5,1664
1662063,1,155
4021362,1,1030
89203,6,2247
10837110,7,278
1137782,2,1092
89208,0,1395
89209,2,7
6118520,0,0
1399937,0,37
2710661,7,26580
89228,24,178
351373,2,6983
89231,4,100
89233,5,437
5856405,1,189
1662105,11,5139
89246,1,2192
4545701,1,49
875694,7,209
89271,2,340
1399996,4,1645
6642878,8,924
9526464,6,26
1137860,1,971
89291,55,1359
89300,19,638
